#{"t_start": 1513094815.905794, "gym_version": "0.9.4", "env_id": "QbertNoFrameskip-v4"}
r,l,t
25.0,291,9.51137
75.0,290,14.533519
0.0,280,19.303308
150.0,338,25.048607
100.0,365,31.416357
125.0,313,36.73667
225.0,350,42.896301
150.0,324,50.870871
175.0,343,58.581026
0.0,282,64.900009
25.0,284,71.366289
75.0,260,77.095146
75.0,306,83.91449
225.0,323,91.297557
125.0,258,96.903314
50.0,268,102.949229
0.0,285,109.249274
50.0,297,115.670586
200.0,324,122.890699
25.0,302,129.558199
50.0,301,136.346967
0.0,284,142.917174
0.0,286,149.455526
0.0,278,155.489016
50.0,309,162.623505
100.0,325,169.824964
0.0,281,176.056951
275.0,349,183.838751
200.0,326,191.023821
100.0,258,196.790099
175.0,289,203.307141
200.0,400,212.061682
50.0,307,218.953337
0.0,291,225.424851
25.0,254,231.103741
50.0,305,237.894975
25.0,295,244.382429
25.0,290,250.837642
525.0,389,259.59893
250.0,382,268.202092
0.0,281,274.481459
125.0,449,284.527442
200.0,320,291.712616
350.0,481,302.708578
225.0,309,309.65467
100.0,282,315.875895
200.0,349,323.640158
75.0,324,330.822978
150.0,398,339.573774
275.0,323,346.718547
50.0,310,353.544814
325.0,440,363.592707
150.0,354,371.497861
425.0,459,381.854311
225.0,368,390.078723
100.0,332,397.523387
275.0,409,406.769587
175.0,332,414.291938
125.0,329,421.715067
375.0,410,430.804384
200.0,355,438.622925
150.0,319,445.792113
50.0,293,452.287149
600.0,381,460.687632
50.0,317,468.162045
175.0,337,475.679234
275.0,418,485.155818
200.0,368,493.664401
450.0,546,505.971457
75.0,310,512.898418
200.0,331,520.634989
125.0,289,527.160014
600.0,470,537.83174
725.0,507,549.530576
225.0,340,557.078087
275.0,364,565.202743
250.0,420,574.656971
325.0,496,585.733032
500.0,387,594.238275
50.0,301,601.108424
450.0,318,608.294487
25.0,291,614.71302
50.0,316,621.598022
125.0,338,629.051212
200.0,338,636.853869
200.0,326,644.125194
50.0,287,650.463483
425.0,540,662.753483
400.0,327,670.229805
275.0,486,681.482927
200.0,319,688.482207
150.0,351,696.451092
100.0,320,703.642886
75.0,257,709.32451
50.0,246,714.804236
50.0,306,721.734452
50.0,270,727.791682
0.0,281,733.887053
0.0,280,740.042954
125.0,319,747.30904
100.0,335,754.741623
0.0,278,760.888819
75.0,308,767.641924
