#{"env_id": "QbertNoFrameskip-v4", "gym_version": "0.9.4", "t_start": 1513094770.1866713}
r,l,t
0.0,286,10.312705
225.0,392,19.260653
50.0,300,26.000177
100.0,283,32.523723
525.0,365,39.254618
0.0,285,46.337893
50.0,293,53.03789
25.0,241,57.857216
100.0,326,63.485638
0.0,282,68.211366
50.0,311,73.594354
250.0,331,79.431807
75.0,310,84.81903
50.0,295,89.846169
100.0,332,98.447288
50.0,264,104.340749
75.0,314,111.507082
100.0,304,118.376976
250.0,398,127.263668
75.0,313,134.183194
125.0,255,139.981156
525.0,308,146.847033
225.0,443,156.842203
175.0,416,166.188545
175.0,346,173.992265
150.0,319,181.182788
25.0,295,187.8126
50.0,304,194.76829
175.0,339,202.344752
175.0,289,208.932956
175.0,331,216.326967
50.0,297,223.075929
75.0,312,229.964886
100.0,329,237.164939
25.0,286,243.428891
250.0,371,251.787156
700.0,457,262.005982
300.0,418,271.374458
150.0,332,278.667764
125.0,341,286.514441
700.0,527,298.413008
575.0,397,307.258301
75.0,276,313.497869
50.0,273,319.546184
100.0,309,326.474752
125.0,337,334.147139
400.0,318,341.344676
25.0,295,347.962587
75.0,320,355.292274
175.0,318,362.346558
125.0,320,369.562151
725.0,496,380.677652
125.0,313,387.797143
200.0,335,395.220562
0.0,280,401.601533
525.0,416,410.816066
200.0,366,419.083556
275.0,338,426.455724
675.0,413,435.691207
25.0,296,442.454667
25.0,293,448.868046
125.0,326,456.096307
125.0,283,462.434125
50.0,289,468.960231
100.0,332,476.332971
325.0,411,485.671551
25.0,293,492.32116
150.0,334,499.963688
175.0,323,507.1499
75.0,317,514.315562
300.0,401,523.278551
75.0,303,530.056194
600.0,432,539.975522
200.0,287,546.615464
50.0,306,553.352231
75.0,327,560.787943
325.0,478,572.099042
200.0,324,579.451957
50.0,306,586.383702
100.0,270,592.433115
150.0,315,599.41206
50.0,246,604.754455
300.0,415,614.37224
100.0,271,620.272058
225.0,411,629.559407
175.0,284,636.014425
175.0,311,643.023528
125.0,337,650.828666
200.0,324,658.030497
625.0,420,667.451868
125.0,302,674.379197
150.0,297,680.982909
100.0,313,687.943708
75.0,316,694.8521
300.0,428,704.501552
75.0,316,711.539441
225.0,343,719.244441
100.0,366,727.373872
275.0,376,735.803912
200.0,307,742.641135
150.0,283,748.98938
500.0,362,757.245686
350.0,407,766.469805
25.0,244,771.813128
225.0,416,781.15481
75.0,317,788.322551
150.0,388,797.083936
250.0,407,806.24307
125.0,335,813.678933
175.0,381,822.317001
250.0,371,830.836148
75.0,309,837.849581
225.0,346,845.912283
150.0,388,854.536563
50.0,296,861.415652
175.0,350,869.231401
100.0,333,876.919733
150.0,316,884.208375
225.0,314,891.289504
425.0,312,898.26033
275.0,457,908.792712
100.0,328,916.190999
175.0,384,924.724932
50.0,292,931.087523
25.0,259,936.783231
225.0,309,943.707787
200.0,390,953.021291
425.0,326,960.31344
200.0,376,968.611593
200.0,342,976.362982
275.0,290,982.704776
225.0,380,991.215543
275.0,361,999.55523
150.0,380,1007.930479
75.0,303,1014.579251
125.0,271,1020.665223
300.0,371,1029.142629
200.0,286,1035.559615
225.0,326,1042.744457
625.0,470,1053.373737
175.0,317,1060.350788
750.0,447,1070.571393
150.0,298,1077.284544
750.0,423,1086.839333
125.0,301,1093.485087
325.0,400,1102.546301
250.0,379,1111.343794
425.0,455,1121.496714
375.0,386,1130.264309
175.0,307,1137.295125
0.0,283,1143.717602
475.0,388,1152.279398
550.0,407,1161.52924
275.0,474,1172.443676
300.0,317,1179.448765
925.0,531,1191.635501
175.0,364,1199.755706
225.0,329,1207.102499
225.0,317,1214.033342
50.0,245,1219.52249
100.0,276,1225.676467
350.0,403,1234.636862
175.0,287,1241.063951
100.0,285,1247.581427
300.0,507,1259.0172
275.0,392,1267.973919
250.0,382,1276.398811
50.0,303,1282.949009
250.0,364,1291.343771
200.0,323,1298.470486
275.0,332,1305.881112
100.0,309,1312.754016
125.0,326,1320.139679
25.0,241,1325.479698
550.0,457,1335.926907
300.0,368,1344.190817
250.0,379,1352.567805
200.0,329,1359.96127
250.0,371,1368.257598
175.0,335,1375.713576
250.0,367,1384.115927
300.0,439,1394.027307
125.0,295,1400.661302
400.0,361,1408.632019
300.0,355,1416.741111
200.0,311,1423.679338
200.0,320,1430.976564
125.0,302,1437.705996
150.0,263,1443.601426
725.0,608,1457.842657
225.0,316,1464.823261
125.0,310,1471.806558
250.0,383,1480.52334
175.0,273,1486.536269
200.0,348,1494.21221
200.0,407,1503.507925
50.0,261,1509.251636
600.0,451,1519.405983
175.0,378,1527.757824
175.0,336,1535.339955
150.0,354,1543.299392
200.0,282,1549.445503
300.0,421,1559.078035
250.0,357,1567.253394
275.0,324,1574.527687
225.0,331,1582.065966
625.0,354,1590.12019
225.0,319,1597.272197
375.0,429,1607.015179
200.0,339,1614.620753
325.0,470,1625.162989
175.0,290,1631.506016
575.0,425,1641.007685
175.0,321,1648.019092
425.0,517,1660.123706
375.0,491,1671.438787
250.0,330,1678.676794
225.0,327,1686.29853
250.0,313,1693.285673
300.0,329,1700.669507
225.0,280,1706.996356
175.0,351,1714.923375
75.0,300,1721.495995
325.0,419,1731.061496
150.0,284,1737.389521
325.0,399,1746.487596
250.0,305,1753.328769
150.0,276,1759.57345
275.0,338,1767.100577
250.0,426,1776.74779
125.0,314,1783.726813
225.0,379,1792.131309
650.0,404,1801.211554
175.0,310,1808.169833
250.0,364,1816.230845
325.0,345,1824.066111
325.0,405,1833.349392
300.0,354,1841.201643
375.0,348,1849.219099
375.0,379,1857.791007
200.0,319,1864.774544
250.0,313,1872.072735
600.0,411,1881.133125
175.0,363,1889.235755
425.0,477,1899.973265
325.0,338,1907.53411
200.0,380,1916.142515
700.0,436,1925.944089
125.0,262,1931.525151
200.0,291,1938.098884
200.0,279,1944.339161
275.0,327,1951.621703
300.0,354,1959.504531
300.0,332,1966.907157
300.0,427,1976.501846
225.0,358,1984.425999
200.0,304,1991.338522
375.0,478,2002.103754
225.0,330,2009.481686
300.0,398,2018.406999
250.0,342,2026.130865
275.0,297,2032.883509
375.0,387,2041.705202
300.0,377,2050.107366
225.0,315,2057.154147
200.0,335,2064.691684
300.0,464,2075.101126
250.0,288,2081.490795
700.0,456,2091.763912
200.0,314,2098.870304
225.0,305,2105.579738
300.0,371,2113.783201
300.0,377,2122.472322
200.0,348,2130.363585
375.0,399,2139.325343
300.0,307,2146.345964
150.0,307,2153.227082
125.0,324,2160.506435
125.0,257,2166.217026
625.0,390,2174.690249
250.0,289,2181.568499
300.0,396,2190.44269
225.0,390,2199.396704
150.0,288,2205.805445
175.0,316,2212.779124
250.0,373,2221.214302
400.0,382,2229.817297
275.0,400,2238.887186
275.0,325,2246.03937
150.0,266,2251.764873
225.0,303,2258.712189
200.0,278,2264.915228
