#{"gym_version": "0.9.4", "t_start": 1513094863.8333926, "env_id": "QbertNoFrameskip-v4"}
r,l,t
225.0,362,10.394056
0.0,286,16.668968
50.0,307,23.540916
50.0,306,30.339332
525.0,381,38.839385
125.0,278,45.210636
150.0,360,53.197241
0.0,282,59.604911
250.0,383,68.178091
175.0,340,75.820168
75.0,312,82.853791
175.0,384,91.39449
25.0,287,97.776533
0.0,291,104.223216
225.0,405,113.36542
100.0,280,119.507061
75.0,319,126.682636
75.0,327,134.032583
75.0,325,141.160757
25.0,293,147.515419
50.0,256,153.349995
50.0,296,159.853272
25.0,290,166.148282
450.0,445,176.172098
50.0,282,182.504062
375.0,549,194.918784
625.0,483,205.744647
25.0,244,211.241082
725.0,513,222.742685
150.0,378,231.138994
175.0,351,239.009435
50.0,294,245.777164
150.0,339,253.434484
50.0,302,260.37377
150.0,331,267.916969
175.0,408,276.943866
25.0,290,283.287231
450.0,363,291.504897
25.0,304,298.199136
0.0,281,304.377761
75.0,262,310.316069
25.0,244,315.668949
0.0,281,321.872564
100.0,336,329.551447
75.0,317,336.543395
100.0,255,342.173754
275.0,421,351.49858
300.0,399,360.508811
200.0,345,368.315153
525.0,362,376.488867
75.0,340,384.166606
50.0,302,390.975144
125.0,356,399.083949
0.0,288,405.46091
75.0,357,413.317415
150.0,348,421.123589
350.0,518,432.746988
50.0,254,438.468642
200.0,335,445.934511
175.0,300,452.624157
75.0,314,459.52106
75.0,247,465.142615
50.0,296,471.640923
50.0,312,478.627145
625.0,509,490.466926
475.0,355,498.550216
50.0,304,505.49739
150.0,395,514.306839
50.0,269,520.273767
200.0,328,527.516247
25.0,289,534.107474
150.0,314,541.035147
200.0,317,548.081492
275.0,403,557.242739
225.0,399,566.167182
50.0,257,571.949227
325.0,495,583.344988
425.0,363,591.659153
125.0,339,599.214405
75.0,272,605.341963
200.0,359,613.321538
575.0,458,623.550379
75.0,309,630.541429
125.0,303,637.162773
150.0,348,644.939415
75.0,300,651.543299
200.0,346,659.329097
75.0,310,666.201192
