#{"t_start": 1513094816.3493829, "gym_version": "0.9.4", "env_id": "QbertNoFrameskip-v4"}
r,l,t
75.0,303,9.347964
75.0,303,14.521667
75.0,267,19.087545
50.0,304,24.239008
75.0,310,29.522286
250.0,362,35.752279
250.0,429,43.425757
0.0,279,50.58432
175.0,283,56.934506
150.0,320,64.068625
0.0,278,70.382739
175.0,311,77.370039
25.0,299,83.964722
225.0,351,91.972136
150.0,333,99.40263
25.0,246,104.935814
175.0,357,112.764947
25.0,248,118.110056
150.0,352,125.87225
175.0,398,134.899926
75.0,273,141.256769
425.0,341,149.100661
450.0,322,156.231521
425.0,380,164.870534
225.0,325,172.159021
300.0,355,180.011217
175.0,349,187.734366
300.0,373,196.181472
200.0,301,202.975809
225.0,305,209.571318
225.0,418,219.012673
75.0,311,226.003076
0.0,274,232.106377
550.0,365,240.168733
175.0,373,248.572035
150.0,335,256.110091
200.0,342,263.65
125.0,394,272.601873
75.0,326,279.873046
75.0,311,286.829101
400.0,493,298.025269
275.0,439,308.083474
100.0,321,315.162362
175.0,298,321.721539
25.0,251,327.19778
525.0,467,337.645569
200.0,373,345.829613
600.0,505,357.359182
175.0,315,364.324846
125.0,282,370.590101
200.0,402,379.646711
225.0,365,387.779018
50.0,267,393.733521
125.0,298,400.428553
275.0,420,409.961549
200.0,349,417.81304
125.0,336,425.421465
25.0,285,431.519336
200.0,349,439.29755
50.0,306,446.194506
275.0,377,454.484593
225.0,360,462.605814
125.0,391,471.684692
50.0,306,478.464746
50.0,295,485.158382
250.0,332,492.821265
650.0,400,501.750182
200.0,432,511.398251
100.0,282,517.940198
50.0,304,524.878179
150.0,303,531.782691
175.0,302,538.513601
325.0,350,546.524749
225.0,282,552.808333
50.0,244,558.138885
475.0,351,565.938996
50.0,298,572.528269
250.0,331,579.946206
50.0,315,586.919418
100.0,300,593.399802
200.0,378,602.107585
175.0,356,610.083394
125.0,346,617.633958
100.0,342,625.273182
125.0,347,632.986152
0.0,280,639.356224
50.0,290,645.819067
125.0,337,653.438375
225.0,384,662.002712
75.0,303,668.929694
200.0,345,676.837661
225.0,474,687.481037
300.0,419,697.016905
0.0,283,703.384325
100.0,270,709.411288
75.0,308,716.306998
25.0,290,722.874796
25.0,292,729.308889
0.0,289,735.666981
0.0,292,742.157878
50.0,311,749.098318
75.0,303,755.910193
0.0,280,761.988494
550.0,389,770.665118
25.0,291,777.009119
75.0,332,784.446734
125.0,359,792.470429
425.0,352,800.452128
175.0,469,811.108835
200.0,335,818.653614
100.0,359,826.742525
50.0,305,833.584659
175.0,386,842.602612
225.0,477,853.396503
125.0,383,861.939451
225.0,516,873.659153
300.0,467,884.21236
